postcode,lat,lon
3444,-37.2203,144.5952
3444,-37.0167,144.5167
3521,-37.1129,144.8523
3522,-37.05,144.8333
3522,-37.1167,144.7667
3522,-37.0833,144.8
3523,-36.8,144.9
3523,-36.8558,144.7292
3523,-36.8833,144.6333
3523,-36.8333,144.5833
3523,-36.9221,144.7084
3523,-36.8344,144.731
3523,-36.7833,144.7833
3523,-36.95,144.7333
3523,-36.8287,144.6901
3523,-36.8667,144.8
3659,-37.0937,145.1
3659,-37.1347,145.0372
3662,-36.9949,145.0401
3663,-36.9333,145.1833
3664,-36.9009,145.2337
3664,-36.8851,145.4081
3717,-37.3667,145.5333
3717,-37.25,145.5
3717,-37.2,145.3333
3717,-37.1397,145.3761
3717,-37.4167,145.4167
3717,-37.2739,145.4172
3717,-37.2107,145.4276
3717,-37.3333,145.3333
3758,-37.3719,145.0321
3634,-36.2723,145.3997
3634,-36.2333,145.6167
3634,-36.2322,145.4768
3634,-36.25,145.4333
3634,-36.1969,145.536
3634,-36.2241,145.5583
3634,-36.2167,145.3167
3635,-36.1641,145.3528
3635,-36.1333,145.25
3635,-36.1526,145.431
3636,-36.0885,145.4422
3636,-36.1693,145.4869
3636,-36.0693,145.5758
3636,-36.1667,145.5833
3637,-36.0475,145.3334
3637,-35.9833,145.3167
3638,-35.9243,145.1926
3638,-36.0577,145.2041
3638,-36.1475,145.1337
3639,-35.9669,145.0759
3639,-36.0159,144.9628
3639,-35.9969,145.1193
3639,-36.0855,144.9763
3640,-36.0133,145.4695
3641,-35.838,145.451
3641,-35.9253,145.4787
3641,-35.8566,145.4976
3641,-35.8857,145.3453
3643,-35.9207,145.6407
3649,-36.0759,145.6872
3649,-36.0265,145.7618
3675,-36.2304,146.1072
3675,-36.2667,146.1333
3675,-36.4019,146.185
3675,-36.5456,146.1577
3675,-36.6,146.3
3675,-36.5384,146.2948
3675,-36.5333,146.2167
3675,-36.6167,146.25
3675,-36.3256,146.1496
3675,-36.4635,146.2245
3678,-36.3954,146.3852
3678,-36.3596,146.3851
3678,-36.8,146.4333
3678,-36.3278,146.2382
3678,-36.4333,146.4333
3678,-36.7,146.45
3678,-36.2893,146.4738
3678,-36.5167,146.3833
3678,-36.3052,146.3624
3678,-36.695,146.403
3678,-36.3333,146.4167
3678,-36.2333,146.3
3678,-36.65,146.4071
3678,-36.4106,146.3866
3678,-36.45,146.3667
3678,-36.3199,146.2844
3678,-36.2966,146.3372
3678,-36.473,146.5088
3678,-36.1947,146.2299
3678,-36.095,146.2226
3678,-36.3985,146.5461
3678,-36.6333,146.55
3678,-36.25,146.25
3678,-36.4333,146.3
3678,-36.4,146.4667
3678,-36.4167,146.55
3678,-36.1692,146.2544
3678,-36.5167,146.5
3727,-36.2667,145.9667
3727,-36.2667,145.9
3727,-36.2398,146.0457
3727,-36.2004,146.0044
3727,-36.277,145.8205
3727,-36.25,145.8
3728,-36.1245,146.0991
3728,-36.161,145.8768
3728,-36.1574,146.022
3728,-36.1472,145.772
3730,-36.0955,146.1876
3730,-36.0622,146.1825
3730,-36.0367,146.0793
3730,-36.0909,146.0462
3730,-36.05,145.7833
3730,-36.0298,146.1581
3730,-36.0639,145.854
3730,-36.0192,145.9997
3730,-36.0055,145.8725
3730,-36.0966,145.9337
3125,-37.8498,145.119
3148,-37.8877,145.0952
3149,-37.8742,145.1479
3149,-37.8756,145.1387
3149,-37.8771,145.1294
3150,-37.8891,145.174
3150,-37.9,145.1833
3150,-37.8781,145.1648
3166,-37.8981,145.0884
3166,-37.9,145.0833
3166,-37.9077,145.1085
3166,-37.9,145.1167
3168,-37.9189,145.1258
3168,-37.905,145.1427
3170,-37.9284,145.1771
3800,-38.0176,145.35
3031,-37.7882,144.93
3031,-37.7919,144.9311
3034,-37.7616,144.8626
3039,-37.7667,144.9167
3040,-37.7549,144.8834
3040,-37.7498,144.9109
3040,-37.7596,144.8974
3041,-37.7245,144.8989
3041,-37.7267,144.9004
3041,-37.7422,144.9055
3041,-37.7133,144.8969
3333,-37.8454,144.0774
3333,-37.9333,143.9833
3341,-37.5603,144.2968
3341,-37.5907,144.3383
3341,-37.5226,144.298
3341,-37.6632,144.4085
3341,-37.6167,144.35
3345,-37.5823,144.1093
3357,-37.6667,143.85
3357,-37.6584,143.8669
3357,-37.6502,143.8839
3437,-37.4886,144.5942
3437,-37.5413,144.605
3437,-37.5167,144.4833
3442,-37.3167,144.6833
3442,-37.2996,144.6037
3442,-37.2833,144.5
3442,-37.3129,144.5838
3442,-37.3057,144.5294
3442,-37.35,144.65
3442,-37.2667,144.6333
3442,-37.3547,144.529
3442,-37.3263,144.5414
3044,-37.7397,144.9461
3044,-37.7333,144.9333
3046,-37.7184,144.9195
3046,-37.7,144.9333
3046,-37.7073,144.9416
3052,-37.7833,144.95
3054,-37.7882,144.9701
3054,-37.7818,144.9666
3055,-37.7646,144.9438
3056,-37.7667,144.9667
3057,-37.7725,144.9724
3068,-37.7886,144.9788
3068,-37.792,144.995
3070,-37.7667,145
3619,-36.3134,145.0504
3913,-38.25,145.1833
3915,-38.2987,145.0967
3915,-38.3,145.1833
3916,-38.415,145.0694
3916,-38.4263,145.0469
3916,-38.3833,145.0833
3918,-38.3333,145.1667
3919,-38.35,145.2
3920,-38.3649,145.2004
3926,-38.3667,145.1333
3926,-38.3988,145.106
3926,-38.35,145.0833
3926,-38.3918,145.1204
3927,-38.3813,145.159
3928,-38.3973,144.9724
3929,-38.4739,145.0222
3930,-38.1833,145.0833
3931,-38.2179,145.0388
3933,-38.2167,145.1167
3934,-38.2667,145.0167
3936,-38.3338,144.9646
3936,-38.3632,144.9598
3936,-38.3153,145.0003
3937,-38.35,145.0167
3937,-38.3833,145.0333
3938,-38.3497,144.9281
3939,-38.4119,144.8854
3939,-38.4167,144.8833
3939,-38.4616,144.9014
3939,-38.3554,144.9068
3939,-38.414,144.8499
3940,-38.3644,144.8775
3940,-38.3673,144.8788
3941,-38.3853,144.8122
3941,-38.3777,144.8502
3941,-38.4141,144.8244
3942,-38.3613,144.7795
3943,-38.3396,144.7413
3944,-38.3238,144.7099
3446,-37.1886,144.3847
3448,-37.1,144.3333
3448,-36.9833,144.3667
3448,-37.1,144.4333
3450,-37.0671,144.2168
3462,-37.1,144.1333
3462,-37.0667,144.05
3462,-37.106,144.0647
3462,-37.0903,144.059
3462,-37.0884,143.9879
3464,-37.0481,143.8167
3465,-37.05,143.5333
3465,-37.1,143.8667
3465,-37.0667,143.6833
3465,-37.1167,143.8
3465,-37.0333,143.6833
3465,-37.0503,143.778
3465,-37.0613,143.7144
3465,-37.1167,143.7167
3465,-37.0333,143.4833
3465,-36.9833,143.6167
3465,-37.0667,143.6167
3465,-36.9667,143.5667
3465,-36.95,143.5
3465,-37.0456,143.7392
3465,-36.9667,143.7833
3465,-37.5749,143.8687
3465,-36.9959,143.7739
3465,-36.9667,143.7
3465,-37,143.7167
3465,-37.0833,143.9333
3465,-37.1333,143.9
3465,-36.9869,143.7418
3472,-36.6893,143.6643
3472,-36.9,143.6
3472,-36.75,143.6667
3472,-36.9167,143.75
3472,-36.8202,143.6564
3472,-36.9,143.6667
3472,-36.8833,143.7667
3472,-36.8833,143.85
3472,-36.9179,143.7945
3472,-36.8521,143.7149
3472,-36.8601,143.7336
3515,-36.7304,144.1028
3515,-36.7333,144.1333
3515,-36.8833,144.0167
3551,-36.8111,144.1576
3551,-36.65,144.4167
3551,-36.85,144.2833
3551,-36.718,144.397
3551,-36.85,144.4833
3551,-36.8525,144.4605
3551,-36.9252,144.5307
3551,-36.75,143.7667
3551,-36.7167,144.7
3551,-36.7333,143.9167
3551,-36.8833,144.3167
3551,-36.764,144.2628
3551,-36.775,143.832
3551,-36.7167,144.3167
3551,-36.6667,143.8
3551,-36.7,144.75
3551,-36.6833,143.8667
3551,-36.7281,143.8334
3551,-36.8416,144.3946
3551,-36.6333,144.65
3551,-36.8,143.8
3551,-36.8436,144.1584
3551,-36.8333,144.35
3551,-36.8,144.5167
3551,-36.7833,144.05
3551,-36.8067,144.3549
3551,-36.8167,144.3
3551,-36.7711,144.3631
3551,-36.6082,144.3371
3551,-36.7539,144.2079
3551,-36.7833,144.4333
3551,-36.6645,144.3338
3551,-36.7,144.3333
3264,-38.2408,142.9212
3268,-38.5,142.7833
3268,-38.503,142.9128
3268,-38.5667,142.9333
3268,-38.4667,142.7667
3268,-38.5394,142.9943
3268,-38.444,142.945
3268,-38.4386,142.7862
3268,-38.4249,142.8596
3268,-38.5026,143.0376
3268,-38.4843,142.9803
3268,-38.5477,142.9272
3268,-38.5247,142.7915
3268,-38.463,142.9
3268,-38.5167,142.8333
3268,-38.5597,143.1363
3268,-38.5667,143.0167
3273,-38,142.7
3275,-38.3,142.4667
3276,-38.2,142.4333
3276,-38.0705,142.4533
3277,-38.45,142.7333
3277,-38.4194,142.6465
3277,-38.3864,142.5943
3277,-38.4,142.7
3277,-38.3958,142.7808
3278,-38.2833,142.6333
3279,-38.2167,142.6667
3279,-38.3333,142.5833
3280,-38.0705,142.4533
3280,-38.2691,142.4583
3280,-38.3818,142.488
3280,-38.3552,142.4336
3281,-38.2333,142.45
3281,-38.2833,142.5333
3281,-38.3333,142.5167
3281,-38.3167,142.4667
3284,-38.3853,142.2371
3284,-38.2035,142.1009
3285,-38.3536,142.2545
3285,-38.25,141.9
3285,-38.3114,142.2314
3285,-38.25,141.7167
3285,-38.2167,141.7833
3285,-38.3156,142.0651
3285,-38.2805,141.9882
3285,-38.2667,141.9667
3286,-38.0339,142.0018
3286,-38.0126,142.0005
3286,-38,142.0167
3286,-38.0167,142.1167
3286,-38,141.8667
3287,-37.9833,142.35
3287,-38.1167,142.3167
3289,-37.8753,142.2907
3289,-37.8333,142.2
3289,-37.9882,142.213
3289,-37.9197,142.1576
3289,-37.9289,142.429
3293,-37.8216,142.5328
3293,-37.7533,142.6389
3293,-37.6333,142.55
3303,-38.0167,141.8
3303,-38.0912,141.8147
3303,-37.9849,141.7463
3303,-37.95,141.75
3303,-37.9333,141.5667
3303,-37.9333,141.8
3304,-38.1329,141.6295
3304,-38.0167,141.4667
3304,-38,141.7333
3304,-37.9222,141.2749
3304,-38.1333,141.7833
3304,-38.0833,141.6
3304,-38.15,141.9667
3304,-37.9269,141.1875
3304,-38.05,141.7167
3304,-38,141.3
3304,-37.95,141.3167
3304,-37.9667,141.3667
3351,-37.7667,143.7
3351,-37.6,142.9667
3351,-37.6795,143.6669
3351,-37.75,143.7
3351,-37.6,143.7833
3351,-37.7167,143.6333
3351,-37.6167,143.5
3351,-37.65,143.75
3351,-37.6,143.7167
3351,-37.6116,143.585
3351,-37.6069,143.4298
3351,-37.6167,143.6333
3351,-37.6431,143.6862
3351,-37.6667,143.0667
3351,-37.6919,143.5139
3351,-37.6099,143.7213
3351,-37.6833,142.9667
3351,-37.7667,143.0167
3351,-37.8263,143.5961
3351,-37.8667,143.5167
3351,-37.7167,143.6
3351,-37.5833,143.5
3351,-37.8205,143.652
3351,-37.7126,142.8396
3351,-37.5833,143.5833
3351,-37.7,143.65
3351,-37.85,143.6833
3351,-37.7833,143.6167
3351,-37.7466,143.6292
3379,-37.3896,142.7683
3379,-37.5454,142.7404
3379,-37.6,142.6167
3379,-37.5643,142.5197
3379,-37.4167,142.6167
3379,-37.6833,142.7167
3379,-37.5575,142.6591
3379,-37.403,142.643
3379,-37.858,142.6511
3658,-37.2333,145.2167
3658,-37.2667,145.1333
3658,-37.1347,145.0372
3658,-37.2525,145.1456
3658,-37.2028,145.0484
3658,-37.3333,145.3333
3658,-37.2167,145.1333
3658,-37.2436,145.0502
3658,-37.3002,145.0668
3658,-37.3413,145.2908
3660,-36.9667,145.1167
3660,-37.0326,145.4169
3660,-37.0468,145.2864
3660,-37.0333,145.0667
3660,-37.0562,145.2566
3660,-37.15,145.2667
3660,-37.05,145.4
3660,-37.1,145.2167
3660,-37.0266,145.1392
3660,-37.1,145.4
3666,-36.65,145.5333
3666,-36.7333,145.3667
3666,-36.7833,145.65
3666,-36.7,145.65
3666,-36.6529,145.5937
3666,-36.9833,145.4
3666,-36.7831,145.5555
3666,-36.8167,145.45
3666,-36.8167,145.6667
3666,-36.85,145.75
3666,-36.6833,145.45
3666,-36.6167,145.4667
3666,-36.906,145.5964
3666,-36.8154,145.744
3666,-36.7555,145.5708
3666,-36.9833,145.5
3666,-36.7833,145.5
3711,-37.4167,145.7167
3712,-37.2558,145.7964
3712,-37.2987,145.8297
3714,-37.25,145.7
3714,-37.1333,145.6833
3714,-37.3333,145.7167
3714,-37.15,145.5833
3714,-37.1913,145.7112
3714,-37.1426,145.7536
3714,-37.1667,145.65
3714,-37.1721,145.8169
3714,-37.1924,145.7019
3715,-37.0167,145.8
3715,-36.9768,145.7108
3715,-36.9833,145.8167
3718,-37.1667,145.5333
3719,-37.05,145.6667
3719,-37.1,145.6167
3719,-37.0167,145.6
3719,-37,145.5667
3723,-37.2433,146.1907
3723,-36.9234,145.9943
3723,-36.9833,146.0333
3723,-37.2125,146.1464
3723,-36.8833,146.2
3723,-36.9333,146.2333
3723,-37.1172,146.3581
3723,-37.56,146.3423
3723,-37.3167,146.1333
3723,-37.45,146.2333
3723,-37.1,146.25
3723,-37.2,146.1333
3723,-37.2089,146.1706
3723,-37.1296,146.1608
3723,-37.146,146.4369
3723,-37.3667,146.15
3723,-37.6,146.2167
3723,-37.4667,146.1833
3723,-37.1975,146.0971
3723,-37.1663,146.0696
3723,-37.1917,146.3269
3723,-37.1667,146
3723,-37.0333,145.9333
3723,-37.4167,146.1
3777,-37.6051,145.4874
3777,-37.5333,145.4667
3777,-37.6179,145.4973
3777,-37.6984,145.5625
3777,-37.5167,145.4333
3777,-37.7,145.5167
3777,-37.654,145.5172
3088,-37.7,145.1333
3088,-37.7063,145.121
3088,-37.7046,145.103
3088,-37.6899,145.1232
3089,-37.6667,145.15
3090,-37.6667,145.1167
3091,-37.6375,145.1349
3096,-37.6667,145.1833
3097,-37.6833,145.2333
3097,-37.6892,145.2317
3097,-37.7008,145.2848
3099,-37.6167,145.1833
3099,-37.6416,145.1941
3099,-37.6071,145.2232
3099,-37.5833,145.2
3099,-37.55,145.2667
3113,-37.75,145.2333
3113,-37.7292,145.2157
3754,-37.6,145.15
3754,-37.6007,145.0956
3755,-37.5667,145.1
3757,-37.4667,145.2333
3757,-37.5,145.1667
3757,-37.5,145.3
3757,-37.5115,145.1184
3757,-37.4833,145.0833
3757,-37.4908,145.1975
3757,-37.4833,145.2833
3759,-37.6408,145.2399
3760,-37.6202,145.2603
3761,-37.523,145.1388
3763,-37.5329,145.3396
3775,-37.5833,145.3833
3775,-37.65,145.3333
3775,-37.6579,145.3742
3775,-37.65,145.4333
3775,-37.6,145.4167
3314,-37.0297,142.4986
3314,-37.55,141.95
3314,-37.2333,142.1667
3314,-37.4,142.1333
3314,-37.5167,142.0333
3314,-37.3333,142.15
3377,-37.4833,142.85
3377,-37.3408,142.9394
3377,-37.3,142.7667
3377,-37.2854,142.9273
3377,-37.2797,143.0194
3377,-37.5833,143.0333
3377,-37.15,142.85
3377,-37.2,143.1667
3377,-37.2667,142.8833
3377,-37.1387,142.999
3377,-37.3167,143.0333
3377,-37.2167,142.9
3377,-37.3922,142.9256
3377,-37.2667,142.7833
3377,-37.4167,142.8667
3377,-37.15,143.1167
3377,-37.1667,143.4167
3377,-37.2667,143.15
3377,-37.2,143.0667
3377,-37.25,143.2
3377,-37.2333,143.1333
3377,-37.25,143.4
3380,-37.0167,142.8333
3380,-36.8167,143.2
3380,-36.9632,142.9381
3380,-37.0563,142.7809
3387,-36.65,142.8833
3387,-36.7737,142.9622
3387,-36.7472,142.8765
3387,-36.8056,142.909
3387,-36.9333,142.95
3387,-36.8136,142.8818
3387,-36.9333,142.7833
3387,-36.866,142.8903
3387,-36.8,142.8
3388,-36.5667,142.8333
3388,-36.6285,142.6315
3401,-37.0333,142.2
3401,-36.9667,142.0167
3401,-36.9333,141.8667
3401,-37.0333,141.7333
3401,-36.8083,142.0525
3401,-36.9827,142.286
3401,-36.6167,142.3667
3401,-36.7113,142.1998
3401,-37.1327,142.1634
3401,-36.7333,141.6
3401,-36.8333,141.9667
3401,-36.8,142.3833
3401,-36.5,142.1
3401,-36.8667,141.5
3401,-36.6301,141.6851
3401,-36.4667,142.25
3401,-36.8,142.1833
3401,-36.8,141.7833
3401,-36.9833,141.9333
3401,-36.7333,142.0167
3401,-36.9192,142.2581
3401,-37.0833,141.9667
3401,-36.7607,142.1943
3401,-36.8065,142.043
3401,-37,141.6
3401,-36.8,142.25
3401,-36.683,142.344
3401,-36.7333,141.7833
3401,-36.7379,142.0843
3401,-36.7484,142.293
3401,-36.5833,142.1167
3401,-36.5333,142.2333
3401,-36.9167,142.05
3401,-36.9333,141.6333
3401,-37.1333,141.8667
3401,-36.6454,142.2352
3401,-36.35,142.25
3401,-36.9333,141.95
3401,-37.0239,142.3385
3401,-36.9667,142.15
3401,-36.482,142.2239
3475,-36.8333,143.5167
3475,-36.8724,143.516
3475,-36.65,143.55
3475,-36.751,143.511
3475,-36.7333,143.4667
3475,-36.6167,143.4667
3475,-36.8,143.55
3006,-37.8253,144.9522
3006,-37.8228,144.9643
3181,-37.8546,144.9934
3181,-37.8511,144.9932
3181,-37.8529,144.9933
3182,-37.8599,144.9711
3184,-37.8821,144.9821
3185,-37.8864,145.0025
3185,-37.8981,145.0091
3185,-37.878,144.995
3205,-37.8333,144.9667
3206,-37.8445,144.953
3206,-37.8512,144.962
8008,-37.8153,144.9756
8045,-37.814,144.9633
8051,-37.814,144.9633
8066,-37.814,144.9633
8069,-37.814,144.9633
8070,-37.814,144.9633
8071,-37.814,144.9633
8102,-37.814,144.9633
8107,-37.814,144.9633
8111,-37.814,144.9633
8120,-37.814,144.9633
8205,-37.814,144.9633
3375,-37.4333,143.1333
3375,-37.3667,143.1667
3375,-37.3167,143.1667
3375,-37.4,143.2333
3384,-37.0167,142.9833
3384,-37.0167,143.15
3384,-36.964,143.0777
3384,-36.9333,143.2
3384,-36.9903,143.0472
3384,-37.066,143.002
3384,-37.0358,142.817
3384,-36.9,143.1
3467,-36.8733,143.3905
3467,-37.0904,143.4736
3468,-37.1667,143.4167
3468,-37.25,143.4
3469,-37.1227,143.299
3469,-37.1167,143.2167
3469,-37.1333,143.3167
3469,-37.2329,143.2848
3469,-37.1667,143.25
8001,-37.814,144.9633
3835,-38.2833,146.1833
3946,-38.4167,145.7667
3954,-38.55,145.95
3956,-38.8599,145.9933
3956,-38.6667,145.9333
3956,-38.6645,145.9833
3956,-38.8432,145.9984
3956,-38.7004,145.8224
3956,-38.5333,146.0833
3956,-38.5833,145.9833
3956,-38.5769,146.0193
3956,-38.7,145.85
3956,-38.5167,146.1667
3957,-38.5833,146.0333
3958,-38.65,146.0333
3959,-38.75,146.0833
3959,-38.6833,146.1333
3959,-38.6833,146.0833
3959,-38.8051,146.0694
3959,-38.8199,146.1174
3960,-38.5667,146.25
3960,-38.5333,146.3167
3960,-38.6527,146.2007
3960,-38.653,146.2626
3960,-38.5927,146.2166
3960,-38.8114,146.2057
3960,-38.5968,146.2475
3960,-38.6665,146.2711
3960,-38.6,146.3
3960,-38.55,146.25
3960,-38.9602,146.3677
3964,-38.6833,146.2667
3965,-38.6992,146.4531
3984,-38.4254,145.5318
3984,-38.4141,145.4276
3984,-38.25,145.5333
3984,-38.266,145.5621
3984,-38.2756,145.6531
3984,-38.3847,145.5639
3984,-38.2167,145.5167
3984,-38.3576,145.5241
3984,-38.407,145.5301
3984,-38.4391,145.4457
3984,-38.4157,145.476
3984,-38.4167,145.5
3984,-38.3807,145.5495
3996,-38.6159,145.8383
3996,-38.6266,145.7226
3274,-37.95,142.5167
3300,-37.8928,141.9553
3300,-37.7442,142.022
3312,-37.6959,141.3127
3312,-37.3833,141.4
3312,-37.2324,141.0988
3312,-37.7333,141.1833
3312,-37.5167,141.45
3312,-37.55,141.5333
3312,-37.2,141.2833
3312,-37.2833,141.4167
3312,-37.6002,141.1191
3312,-37.3833,141.2167
3312,-37.4995,141.5467
3312,-37.3332,141.0697
3312,-37.4833,141.4333
3312,-37.55,141
3312,-37.6667,141.5167
3312,-37.75,145.5
3312,-37.4402,141.3291
3312,-37.6167,141.4333
3312,-37.5734,141.5443
3317,-37.1667,141.6
3407,-37.25,141.85
3407,-37.4167,141.9333
3407,-37.3167,141.8333
3407,-37.3667,141.8833
3407,-37.3,141.6833
3142,-37.8416,145.0144
3143,-37.8554,145.0205
3143,-37.85,145.0333
3144,-37.8626,145.0281
3144,-37.853,145.032
3144,-37.8433,145.0358
3146,-37.8667,145.0667
3147,-37.8667,145.0833
3147,-37.8666,145.1055
3607,-36.85,145.1667
3610,-36.6189,145.2172
3610,-36.5319,145.2132
3610,-36.5639,145.2628
3610,-36.6167,145.3167
3610,-36.6167,145.25
3612,-36.6,144.8833
3612,-36.5942,145.019
3612,-36.5867,145.0175
3612,-36.6,145.1167
3612,-36.65,145.0167
3612,-36.5342,145.0607
3631,-36.5738,145.3548
3631,-36.381,145.551
3631,-36.3484,145.4362
3631,-36.4167,145.45
3631,-36.3451,145.6204
3631,-36.5264,145.4661
3631,-36.4473,145.4142
3631,-36.5654,145.3319
3631,-36.45,145.5333
3631,-36.4467,145.4752
3631,-36.35,145.4667
3631,-36.4016,145.4777
3631,-36.417,145.63
3631,-36.5667,145.5333
3631,-36.4645,145.3878
3646,-36.3606,145.6914
3646,-36.3273,145.6897
3646,-36.2881,145.709
3646,-36.2167,145.6833
3646,-36.25,145.8
3646,-36.2832,145.6917
3646,-36.1625,145.6899
3646,-36.4167,145.7167
3665,-36.7333,145.3667
3665,-36.8333,145.3333
3665,-36.8,145.4167
3670,-36.5441,145.8744
3670,-36.5833,145.8667
3670,-36.6833,145.8667
3217,-38.2312,144.3737
3217,-38.2187,144.3677
3217,-38.2394,144.3406
3217,-38.2409,144.3375
3217,-38.2667,144.2833
3227,-38.2745,144.4885
3227,-38.2667,144.4
3227,-38.2979,144.3857
3228,-38.3333,144.2667
3228,-38.3751,144.2564
3228,-38.3445,144.2952
3228,-38.3308,144.3264
3230,-38.4073,144.1859
3231,-38.4676,144.0719
3231,-38.464,144.1039
3231,-38.4827,144.027
3231,-38.4577,144.0895
3231,-38.4658,144.0671
3232,-38.5404,143.9764
3240,-38.2409,144.1748
3240,-38.3113,144.1034
3240,-38.301,144.1915
3240,-38.2167,144.1833
3240,-38.25,144.1333
3240,-38.2333,144.1
3242,-38.3368,143.7847
3501,-34.4238,142.178
3501,-34.2985,142.0412
3501,-34.2103,142.2112
3501,-34.7625,142.2815
3533,-35.15,142.65
3533,-35.3833,142.6833
3533,-35.3898,142.946
3533,-35.3667,142.9667
3533,-35.581,144.0013
3533,-35.3,142.7
3533,-35.5039,142.8498
3533,-35.4667,142.75
3546,-34.9593,142.7535
3546,-35.116,142.8978
3546,-35.1891,142.9431
3546,-35.1667,143.05
3546,-35.0551,142.8823
3546,-34.9666,142.8815
3546,-35.0755,142.9014
3549,-34.6178,142.7278
3549,-34.9978,142.8267
3549,-34.7848,142.5431
3549,-34.5836,142.7723
3549,-37.7167,143.6
3549,-34.6184,142.7852
3549,-34.85,142.8333
3549,-34.6678,142.7611
3549,-34.6992,142.7883
3549,-34.6514,142.8258
3549,-34.7887,142.6301
3579,-35.6868,143.8612
3579,-35.6333,143.4333
3579,-35.6852,143.868
3579,-35.5322,143.9524
3579,-35.7425,144.0736
3579,-35.8161,143.7454
3579,-35.8513,143.9777
3579,-35.8691,143.81
3579,-35.7091,143.8581
3579,-35.4913,143.8604
3579,-35.5535,143.7221
3579,-35.581,144.0013
3579,-35.7248,143.685
3579,-35.5064,143.9308
3579,-35.786,144.0824
3579,-35.811,143.8309
3579,-35.9177,144.0305
3579,-35.8751,143.8739
3579,-35.6082,143.5719
3579,-35.9307,143.8642
3579,-35.5193,143.9049
3579,-35.6746,144.0757
3579,-35.7349,143.9203
3579,-35.7792,143.6597
3583,-35.5057,143.6748
3584,-35.463,143.6326
3586,-35.2788,143.5356
3586,-35.2728,143.5885
3586,-35.241,143.541
3586,-35.2993,143.5131
3586,-35.4034,143.6912
3586,-35.2888,143.5587
3588,-35.3938,143.5502
3589,-35.2397,143.4314
3589,-35.264,143.471
3590,-35.2238,143.4727
3591,-35.2031,143.3784
3594,-35.1755,143.3774
3595,-35.1854,143.3508
3596,-35.1102,143.2858
3596,-35.1037,143.3383
3596,-35.1167,143.2333
3597,-34.9567,143.2252
3597,-34.715,142.9078
3597,-34.8434,143.3388
3597,-35.0585,143.3063
3597,-34.774,143.2472
3597,-34.8774,143.1459
3599,-34.7213,143.1648
3695,-36.2886,147.1244
3695,-36.3,147.1
3695,-36.2333,147.0667
3695,-36.2667,147.1
3700,-36.1951,147.3257
3700,-36.2179,147.177
3700,-36.202,147.3056
3700,-36.1673,147.273
3700,-36.1745,147.2222
3704,-36.1529,147.4953
3705,-36.329,147.8338
3705,-36.1874,147.7752
3708,-36.052,147.9052
3709,-35.9847,147.6176
3709,-36.0654,147.6481
3709,-36.011,147.639
3709,-35.9659,147.734
3709,-36.0279,147.5562
3676,-36.3585,146.3206
3677,-36.3585,146.3206
3677,-36.5333,146.2167
3677,-36.4459,146.2686
3685,-36,146.55
3685,-36.0472,146.6387
3685,-36.095,146.2226
3685,-36.0513,146.2249
3685,-36.0496,146.4317
3685,-36.0833,146.3333
3685,-36.0333,146.5
3685,-36.0543,146.4621
3685,-36.0151,146.4699
3685,-36.0667,146.4833
3732,-36.578,146.3784
3732,-36.75,146.3167
3733,-36.7833,146.4167
3735,-36.5937,146.5967
3735,-36.5384,146.6407
3735,-36.5167,146.6
3735,-36.48,146.6342
3736,-36.561,146.7237
3737,-36.6656,146.7178
3737,-36.6049,146.722
3737,-36.5167,146.6833
3737,-36.5721,146.6933
3737,-36.6052,146.6707
3737,-36.5067,146.7819
3737,-36.6333,146.6833
3737,-36.8,146.6667
3737,-36.5833,146.8773
3737,-36.561,146.7237
3746,-36.325,146.5539
3747,-36.3833,146.7333
3747,-36.3583,146.6858
3747,-36.3167,146.6333
3747,-36.4167,146.75
3747,-36.4167,146.6833
3747,-36.3833,146.7167
3747,-36.45,146.6833
3747,-36.2833,146.7833
3282,-38.3333,142.4167
3282,-38.2918,142.3673
3283,-38.2816,142.4294
3283,-38.3333,142.35
3283,-38.2667,142.3167
3283,-38.3,142.4
3283,-38.3192,142.4407
3283,-38.1667,142.2667
3283,-38.3,142.3333
3283,-38.2769,142.1995
3283,-38.35,142.3333
3283,-38.2333,142.3667
3825,-38.1717,146.2926
3825,-37.95,146.45
3825,-38.0569,146.2191
3825,-38.2127,146.2524
3825,-38.25,146.2667
3825,-38.0167,146.15
3825,-37.7022,146.3791
3825,-37.9937,146.3465
3825,-38.2209,146.3
3825,-37.9833,146.4333
3825,-38.1698,144.3789
3825,-38.0833,146.2
3825,-37.9546,146.3993
3825,-37.9411,146.3981
3825,-38.0167,146.3667
3825,-37.9833,146.3667
3825,-38.0842,146.3081
3825,-38.1605,146.3645
3825,-37.9103,146.0894
3825,-38.1167,146.25
3825,-38.1783,146.261
3825,-38.0013,146.411
3825,-37.95,146.1167
3825,-38.1363,146.2175
3841,-38.2903,146.5885
3844,-38.3667,146.6833
3844,-38.3858,146.7974
3844,-38.1489,146.4804
3844,-38.4,146.7333
3844,-38.2899,146.5462
3844,-38.3056,146.6253
3844,-38.4,146.65
3844,-38.3333,146.5833
3844,-38.3481,146.5253
3844,-38.249,146.576
3844,-38.35,146.7333
3844,-38.3833,146.6167
3844,-38.1953,146.5415
3844,-38.3167,146.6
3844,-38.1667,146.6833
3844,-38.2506,146.6286
3847,-38.35,146.7333
3847,-38.25,146.8167
3847,-38.2011,146.8055
3847,-38.1545,146.7886
3847,-38.05,146.8833
